Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%),Years_Active,Burn_Rate_Yearly,Estimated_Customers,CAC,LTV,LTV_CAC_Ratio,Runway_Years
Startup_2389,Fintech,8,337592633.52,1391835651.8384018,29,Canada,2019,160.11,6,56265438.919999994,800000,421.9907919,1739.7945647980023,4.122825896187528,0.08886449827769335
Startup_2390,Fintech,8,2726152933.75,7900731522.608563,39,Singapore,2018,10.38,7,389450419.10714287,800000,3407.6911671875,9875.914403260704,2.898124835476708,0.012838604748360625
Startup_2391,HealthTech,1,4513565749.4,19723356753.26057,42,France,2008,123.42,17,265503867.61176467,100000,45135.657494,197233.5675326057,4.369794935607717,0.018832117381097038
Startup_2392,E-commerce,10,3406997299.29,15227102137.376295,1,Germany,2023,149.99,2,1703498649.645,1000000,3406.99729929,15227.102137376294,4.469361375939318,0.002935135875242386
Startup_2393,HealthTech,2,3929544900.08,12899980789.506838,24,Canada,2020,78.58,5,785908980.016,200000,19647.7245004,64499.90394753419,3.282818015196674,0.006362059891335262
Startup_2394,Biotech,1,3085887116.57,13801433177.18388,40,UK,2019,115.12,6,514314519.42833334,100000,30858.871165700002,138014.3317718388,4.472436176642889,0.009721677711058127
Startup_2395,Fintech,9,3925829519.33,19291313059.20686,42,Canada,2014,98.78,11,356893592.66636366,900000,4362.032799255556,21434.792288007622,4.913945693316607,0.01400977799193546
Startup_2396,Fintech,4,4296756845.36,11655122553.481943,23,Australia,2007,75.85,18,238708713.6311111,400000,10741.8921134,29137.806383704858,2.7125394740612623,0.02094603051536174
Startup_2397,E-commerce,8,2368507253.06,10127395449.572617,38,France,2017,137.55,8,296063406.6325,800000,2960.634066325,12659.244311965771,4.275855789121397,0.016888274227711095
Startup_2398,EdTech,7,2930549187.6,4970278878.296843,11,UK,2019,159.93,6,488424864.59999996,700000,4186.498839428571,7100.398397566918,1.6960230182545744,0.010236989069126928
Startup_2399,Fintech,8,330197872.43,978943377.1875852,27,Brazil,2013,134.02,12,27516489.36916667,800000,412.7473405375,1223.6792214844816,2.9647173980356745,0.18170922652664773
Startup_2400,AI,4,2894433639.79,7221133887.174202,23,UK,2012,177.21,13,222648741.5223077,400000,7236.084099475,18052.834717935504,2.4948348401928184,0.02245689764879735
Startup_2401,E-commerce,7,558143648.1,2001315845.740735,20,UK,2023,10.75,2,279071824.05,700000,797.3480687142858,2859.0226367724786,3.5856644656863828,0.01791653463054075
Startup_2402,AI,7,317626225.07,927440798.4456964,21,Australia,2009,108.91,16,19851639.066875,700000,453.7517501,1324.9154263509947,2.919912542616097,0.25186837132975787
Startup_2403,Biotech,1,2963187094.12,11531919756.109797,8,Brazil,2008,46.28,17,174305123.1835294,100000,29631.8709412,115319.19756109797,3.8917285307408234,0.028685330119272504
Startup_2404,AI,2,2901570239.82,5242374695.24132,42,France,2006,152.83,19,152714223.14842105,200000,14507.851199100001,26211.873476206598,1.806737132638406,0.0327408927401645
Startup_2405,HealthTech,7,650197876.31,2869756871.158336,22,Canada,2010,140.96,15,43346525.08733333,700000,928.8541090142857,4099.6526730833375,4.413666940047186,0.11534950010239908
Startup_2406,SaaS,2,1392338245.72,5451911728.158664,40,Brazil,2013,62.58,12,116028187.14333333,200000,6961.6912286,27259.55864079332,3.9156517785226783,0.04309297700069501
Startup_2407,EdTech,8,4609261395.43,18657082783.93313,36,Australia,2019,36.21,6,768210232.5716667,800000,5761.5767442875,23321.35347991641,4.047738061120008,0.006508634990791466
Startup_2408,EdTech,1,2712094526.24,10493141988.107344,38,France,2002,98.03,23,117917153.3147826,100000,27120.945262399997,104931.41988107344,3.8690177966086057,0.04240265185721014
Startup_2409,HealthTech,6,3531182804.79,8204953395.22177,10,UK,2001,52.51,24,147132616.86625,600000,5885.30467465,13674.922325369616,2.323570839802421,0.03398294753735821
Startup_2410,Biotech,3,1977640803.4,8066629155.508611,5,Singapore,2007,55.01,18,109868933.52222222,300000,6592.136011333334,26888.76385169537,4.078915211316584,0.045508769765101015
Startup_2411,AI,8,714484412.85,3559427579.176897,24,Brazil,2018,110.47,7,102069201.8357143,800000,893.1055160625,4449.284473971121,4.981812780181908,0.04898637306920221
Startup_2412,Biotech,9,3204542113.47,13255651099.894247,34,China,2018,103.45,7,457791730.49571425,900000,3560.6023483,14728.501222104718,4.136519549602837,0.010921997202932894
Startup_2413,AI,4,3778195829.33,9274357125.822569,20,India,2001,55.55,24,157424826.22208333,400000,9445.489573325,23185.89281455642,2.4547052468339685,0.03176119116654681
Startup_2414,SaaS,3,3180997528.21,9688764678.464205,23,Australia,2023,125.28,2,1590498764.105,300000,10603.325094033333,32295.88226154735,3.045825906037794,0.0031436679567705184
Startup_2415,Blockchain,9,2367076321.12,6987748933.346804,25,Germany,2005,22.53,20,118353816.056,900000,2630.0848012444444,7764.165481496449,2.9520589898176572,0.04224620858557034
Startup_2416,SaaS,5,616553609.3,1963372013.7232008,49,Canada,2011,98.46,14,44039543.52142857,500000,1233.1072186,3926.7440274464016,3.1844303303200223,0.11353432847384355
Startup_2417,SaaS,4,443131924.16,2149255702.302849,39,UK,2017,197.73,8,55391490.52,400000,1107.8298104,5373.139255757122,4.85014864676467,0.09026657259195198
Startup_2418,Blockchain,2,1918879732.87,7598766655.942359,6,Australia,2016,56.54,9,213208859.20777777,200000,9594.39866435,37993.8332797118,3.9600015184782613,0.023451183119587753
Startup_2419,Biotech,8,4230548560.76,14411157547.313774,7,Germany,2021,78.32,4,1057637140.19,800000,5288.18570095,18013.94693414222,3.4064512770241957,0.004727519306954152
Startup_2420,AI,3,2949119.12,8933271.762565551,3,France,2008,7.18,17,173477.59529411767,300000,9.830397066666666,29.77757254188517,3.0291322252746276,28.822165718419672
Startup_2421,AI,4,433819465.54,2070218587.0927,16,USA,2012,116.47,13,33370728.11846154,400000,1084.5486638500001,5175.54646773175,4.772073988233285,0.1498319120353227
Startup_2422,EdTech,4,2562899283.92,11990291697.380346,2,France,2016,162.72,9,284766587.1022222,400000,6407.2482098,29975.729243450867,4.678409242458011,0.01755823971793839
Startup_2423,Fintech,8,295138958.93,1390398872.8921657,21,India,2018,102.18,7,42162708.41857143,800000,368.9236986625,1737.998591115207,4.710997416040677,0.11858820715126658
Startup_2424,EdTech,7,1268739243.12,4879221144.535416,34,UK,2009,158.23,16,79296202.695,700000,1812.4846330285714,6970.31592076488,3.845724147805783,0.06305472179079862
Startup_2425,Blockchain,1,2330287903.01,10749130425.044325,37,Canada,2021,86.03,4,582571975.7525,100000,23302.8790301,107491.30425044325,4.612790724768311,0.00858263048705968
Startup_2426,HealthTech,2,3146150796.31,5736815599.605602,25,Brazil,2003,44.35,22,143006854.37772727,200000,15730.75398155,28684.077998028013,1.8234394887664298,0.034963359076435496
Startup_2427,E-commerce,2,4354130608.8,13251735861.762714,14,China,2017,102.38,8,544266326.1,200000,21770.653044000002,66258.67930881357,3.0434860715891334,0.009186678947837996
Startup_2428,Biotech,5,3010744869.99,8873069870.36822,11,Canada,2004,82.4,21,143368803.33285713,500000,6021.489739979999,17746.13974073644,2.947134431353425,0.03487509056200726
Startup_2429,Blockchain,1,632445651.21,1305702549.8551888,18,Brazil,2002,152.04,23,27497637.009130437,100000,6324.4565121000005,13057.025498551888,2.0645292561615505,0.18183380624087
Startup_2430,EdTech,2,187566578.25,339984548.46582574,50,France,2008,152.72,17,11033328.13235294,200000,937.83289125,1699.9227423291286,1.8126072973015155,0.45317241905808453
Startup_2431,EdTech,8,2672207973.73,6317993694.089036,22,India,2009,189.45,16,167012998.358125,800000,3340.2599671625,7897.492117611295,2.3643345713358035,0.029937789568201926
Startup_2432,Fintech,1,3002779431.05,10960889309.212198,47,China,2015,68.19,10,300277943.105,100000,30027.7943105,109608.89309212199,3.6502478989538827,0.016651239675808022
Startup_2433,SaaS,1,484730704.86,2200410498.580081,9,Australia,2008,93.58,17,28513570.874117646,100000,4847.3070486,22004.10498580081,4.539449381931775,0.1753550974753079
Startup_2434,AI,3,523912146.11,1696398030.9700754,8,UK,2013,157.81,12,43659345.509166665,300000,1746.3738203666667,5654.660103233585,3.2379436964110804,0.11452301773397418
Startup_2435,Fintech,7,444380190.95,2219613360.629038,24,USA,2020,17.56,5,88876038.19,700000,634.8288442142857,3170.876229470054,4.994852169004042,0.056258133258718784
Startup_2436,Fintech,6,749980813.09,2139025463.835289,5,Australia,2017,156.48,8,93747601.63625,600000,1249.9680218166668,3565.0424397254815,2.85210691593866,0.053334697770728
Startup_2437,HealthTech,6,2555163896.57,6567375284.454301,37,India,2009,40.72,16,159697743.535625,600000,4258.606494283334,10945.6254740905,2.5702364115547387,0.03130914619895435
Startup_2438,EdTech,6,4855343642.25,23860481812.573757,44,Singapore,2017,160.21,8,606917955.28125,600000,8092.23940375,39767.46968762293,4.914272515120401,0.008238345820042455
Startup_2439,AI,3,3271212982.85,14531839962.20449,49,France,2021,48.18,4,817803245.7125,300000,10904.043276166667,48439.466540681635,4.442339902167978,0.006113940029235049
Startup_2440,EdTech,4,1211833562.25,2874808197.6885366,32,Australia,2007,78.26,18,67324086.79166667,400000,3029.583905625,7187.020494221341,2.3722797315094217,0.07426762453492197
Startup_2441,AI,2,2817951606.5,12887878647.934065,42,Singapore,2013,143.31,12,234829300.54166666,200000,14089.7580325,64439.393239670324,4.573491829386413,0.02129206188694
Startup_2442,HealthTech,2,4669530279.07,21259142288.4277,33,China,2000,13.49,25,186781211.16279998,200000,23347.65139535,106295.7114421385,4.552736788904975,0.026769287814725436
Startup_2443,Biotech,6,4261092044.47,16229410220.397572,32,Germany,2005,26.08,20,213054602.22349998,600000,7101.820074116667,27049.01703399595,3.8087443432394115,0.023468162376304204
Startup_2444,E-commerce,3,2874903092.2,14135162010.36946,21,Singapore,2014,184.31,11,261354826.56363633,300000,9583.010307333332,47117.20670123153,4.916743819546497,0.019131079635074457
Startup_2445,Biotech,1,540368263.26,2339760152.8057146,44,Canada,2006,23.19,19,28440434.90842105,100000,5403.6826326,23397.601528057145,4.329936289540992,0.17580603166231923
Startup_2446,Fintech,10,3264560300.89,6018548364.656938,27,China,2001,34.89,24,136023345.87041667,1000000,3264.56030089,6018.548364656937,1.843601529742346,0.036758395906268
Startup_2447,SaaS,6,929861232.67,3793801353.10214,7,UK,2016,117.32,9,103317914.7411111,600000,1549.7687211166665,6323.002255170233,4.07996507415266,0.0483943177959868
Startup_2448,Biotech,6,1871848123.79,8670711970.153856,25,USA,2004,187.57,21,89135624.94238095,600000,3119.746872983333,14451.186616923094,4.632166392109818,0.05609429454533022
Startup_2449,Biotech,2,1014385880.25,3905261748.246124,28,Singapore,2022,30.32,3,338128626.75,200000,5071.92940125,19526.30874123062,3.8498778662846274,0.014787272074709066
Startup_2450,HealthTech,8,1597230372.66,3811128648.0866632,28,Australia,2014,28.69,11,145202761.1509091,800000,1996.5379658250001,4763.910810108329,2.386085760277445,0.03443460689293301
Startup_2451,HealthTech,6,372199317.31,1514960924.8294475,25,China,2019,174.42,6,62033219.55166667,600000,620.3321955166666,2524.934874715746,4.070294743629678,0.08060197481505155
Startup_2452,HealthTech,4,1506225531.84,3941068731.739826,3,Brazil,2017,34.8,8,188278191.48,400000,3765.5638295999997,9852.671829349565,2.6165196701488855,0.026556447991647133
Startup_2453,AI,7,1665516804.5,6442739247.261635,13,Canada,2016,169.91,9,185057422.7222222,700000,2379.3097207142855,9203.913210373765,3.8683123639786943,0.02701864062759146
Startup_2454,Biotech,10,3137295598.92,5763151422.908825,44,Australia,2007,48.5,18,174294199.94,1000000,3137.29559892,5763.151422908825,1.8369806864526137,0.028687127866109302
Startup_2455,SaaS,1,3412194406.43,8320733264.802684,24,USA,2009,37.31,16,213262150.401875,100000,34121.9440643,83207.33264802684,2.438528487451637,0.023445323000719588
Startup_2456,Blockchain,4,646721009.9,1382789447.701208,32,Brazil,2016,165.04,9,71857889.98888889,400000,1616.80252475,3456.9736192530204,2.1381545156775155,0.06958178149641091
Startup_2457,AI,9,4846454393.36,20219048706.34064,15,UK,2012,44.01,13,372804184.10461533,900000,5384.949325955555,22465.609673711824,4.171925920533211,0.013411866639879002
Startup_2458,Blockchain,2,1748050926.77,4510308718.755895,46,France,2009,156.81,16,109253182.923125,200000,8740.25463385,22551.543593779472,2.5801929736051328,0.04576525704993148
Startup_2459,Fintech,7,1542356881.05,4601703110.892362,9,Australia,2023,162.67,2,771178440.525,700000,2203.366972928571,6573.861586989088,2.9835527480252377,0.006483583743077826
Startup_2460,Blockchain,7,4082159809.65,10658138301.39219,39,USA,2010,34.67,15,272143987.31,700000,5831.656870928571,15225.911859131702,2.6109066764600795,0.018372627113398193
Startup_2461,HealthTech,8,1003554082.59,2021882357.0258071,18,India,2021,112.62,4,250888520.6475,800000,1254.4426032375,2527.352946282259,2.014721869107121,0.019929170083572825
Startup_2462,Blockchain,5,3885293279.07,12523046323.229437,24,China,2009,83.33,16,242830829.941875,500000,7770.58655814,25046.092646458874,3.2231920279199633,0.020590466215499988
Startup_2463,Fintech,9,535174797.88,1135374406.4938726,42,USA,2019,31.71,6,89195799.64666666,900000,594.6386643111111,1261.5271183265252,2.1215020045627275,0.056056451310561854
Startup_2464,HealthTech,3,46082316.12,128644352.0980896,45,India,2023,10.7,2,23041158.06,300000,153.6077204,428.814506993632,2.7916207979454657,0.21700298166350065
Startup_2465,EdTech,10,3958213465.26,18227299506.20719,13,Singapore,2020,169.84,5,791642693.052,1000000,3958.2134652600002,18227.299506207193,4.604930902838488,0.006315980737122232
Startup_2466,SaaS,6,4160776590.21,20570848246.33444,9,Australia,2019,37.28,6,693462765.035,600000,6934.62765035,34284.74707722406,4.9439924976352065,0.007210192460366122
Startup_2467,EdTech,3,1198796497.97,5062080301.393294,31,Singapore,2018,131.18,7,171256642.56714287,300000,3995.9883265666667,16873.601004644315,4.222635209533264,0.029195947818723002
Startup_2468,EdTech,6,1721785897.96,8237637347.751203,9,USA,2008,5.14,17,101281523.40941177,600000,2869.6431632666668,13729.395579585338,4.784356381075771,0.04936734590561427
Startup_2469,Fintech,3,2547927599.32,8294024102.564446,35,Germany,2016,84.93,9,283103066.5911111,300000,8493.091997733334,27646.747008548155,3.2552039958976793,0.017661412361956345
Startup_2470,HealthTech,3,1544712445.52,7687480863.31633,28,USA,2014,151.33,11,140428404.1381818,300000,5149.041485066667,25624.93621105443,4.976642018785882,0.03560533234487227
Startup_2471,Biotech,7,1533771918.57,2386628245.2953806,26,Brazil,2001,172.5,24,63907163.27375,700000,2191.1027408142854,3409.4689218505437,1.5560515982849228,0.07823849070850185
Startup_2472,HealthTech,1,3382622253.61,13600377953.9805,29,Australia,2017,44.56,8,422827781.70125,100000,33826.2225361,136003.779539805,4.020661171807142,0.011825145405258072
Startup_2473,SaaS,5,2957541276.36,9172976050.197958,23,Singapore,2012,33.95,13,227503175.1046154,500000,5915.08255272,18345.952100395916,3.101554701372627,0.021977715245955546
Startup_2474,E-commerce,5,1997829816.08,6205911544.293123,35,Singapore,2013,113.84,12,166485818.00666666,500000,3995.65963216,12411.823088586247,3.106326421972179,0.030032588119906903
Startup_2475,Biotech,8,4793879938.23,15325836029.748074,49,Singapore,2023,57.22,2,2396939969.115,800000,5992.349922787499,19157.295037185093,3.1969586696421715,0.002085993001254055
Startup_2476,Biotech,8,1933985706.97,8423068740.685527,15,France,2020,119.33,5,386797141.394,800000,2417.4821337125,10528.835925856909,4.355290067723435,0.012926672575656113
Startup_2477,EdTech,1,4165035371.62,9666464619.82202,42,USA,2013,142.93,12,347086280.9683333,100000,41650.3537162,96664.6461982202,2.320860150597527,0.014405639963788078
Startup_2478,HealthTech,10,3411506683.04,10040159277.791508,17,USA,2004,144.36,21,162452699.19238096,1000000,3411.50668304,10040.159277791508,2.9430278790615483,0.030778189742965503
Startup_2479,Blockchain,1,127047006.03,634016528.5132725,28,Germany,2022,173.9,3,42349002.01,100000,1270.4700603000001,6340.165285132725,4.990409048785929,0.1180665366994796
Startup_2480,AI,2,663835450.03,1484716395.714415,3,China,2017,103.91,8,82979431.25375,200000,3319.17725015,7423.581978572075,2.2365729272929276,0.060255896243854294
Startup_2481,AI,9,3917751287.55,16927394352.36276,34,Singapore,2001,93.11,24,163239636.98125002,900000,4353.056986166667,18808.215947069733,4.320691414525308,0.030629815726521792
Startup_2482,Fintech,7,4816717409.62,17805821318.66657,18,UK,2004,115.32,21,229367495.69619048,700000,6881.024870885714,25436.887598095098,3.696671364424367,0.02179907830803876
Startup_2483,Fintech,2,913837802.3,2186336153.612129,23,Brazil,2006,48.27,19,48096726.43684211,200000,4569.1890115,10931.680768060645,2.3924772515532093,0.10395717901021219
Startup_2484,SaaS,7,4041059762.98,7607336815.68468,23,Germany,2017,144.7,8,505132470.3725,700000,5772.942518542857,10867.624022406686,1.882510346759831,0.00989839357646688
Startup_2485,HealthTech,7,4238619300.21,11695744675.555475,50,Germany,2016,18.41,9,470957700.0233333,700000,6055.170428871429,16708.206679364965,2.759328886879748,0.010616664723291026
Startup_2486,Blockchain,3,1575867509.35,4342825249.474422,9,USA,2020,106.0,5,315173501.87,300000,5252.891697833333,14476.084164914742,2.7558314539181747,0.015864277835331335
